股票名称,股票代码,多少天内最高量(20/60/120/240),板块名称,板块进3天涨幅超过1.5%天数
厦门国贸, 600755, 0, 标普道琼斯A股, 0
厦门国贸, 600755, 0, 参股券商, 0
厦门国贸, 600755, 0, 参股银行, 0
厦门国贸, 600755, 0, 福建自贸区, 1
厦门国贸, 600755, 0, 国企改革, 0
厦门国贸, 600755, 0, 海峡两岸, 1
厦门国贸, 600755, 0, 沪股通, 0
厦门国贸, 600755, 0, 期货概念, 0
厦门国贸, 600755, 0, 统一大市场, 0
厦门国贸, 600755, 0, 一带一路, 0
厦门国贸, 600755, 0, 中俄贸易概念, 0
浪潮软件, 600756, 20, 标普道琼斯A股, 0
浪潮软件, 600756, 20, 边缘计算, 1
浪潮软件, 600756, 20, 大数据, 1
浪潮软件, 600756, 20, 工业互联网, 1
浪潮软件, 600756, 20, 国产软件, 1
浪潮软件, 600756, 20, 国资云, 1
浪潮软件, 600756, 20, 数字孪生, 1
浪潮软件, 600756, 20, 信创, 1
浪潮软件, 600756, 20, 智慧政务, 1
长江传媒, 600757, 0, 标普道琼斯A股, 0
长江传媒, 600757, 0, 参股新三板, 1
长江传媒, 600757, 0, 国企改革, 0
长江传媒, 600757, 0, 沪股通, 0
长江传媒, 600757, 0, 托育服务, 0
长江传媒, 600757, 0, 文化传媒, 1
长江传媒, 600757, 0, 在线教育, 1
长江传媒, 600757, 0, 知识产权保护, 1
长江传媒, 600757, 0, 证金持股, 0
辽宁能源, 600758, 0, 风电, 0
辽宁能源, 600758, 0, 国企改革, 0
辽宁能源, 600758, 0, 沪股通, 0
辽宁能源, 600758, 0, 煤炭概念, 0
辽宁能源, 600758, 0, 融资融券, 1
洲际油气, 600759, 0, 参股保险, 0
洲际油气, 600759, 0, 俄乌冲突概念, 0
洲际油气, 600759, 0, 海南自贸区, 0
洲际油气, 600759, 0, ST板块, 0
洲际油气, 600759, 0, 土地流转, 0
洲际油气, 600759, 0, 一带一路, 0
中航沈飞, 600760, 0, 标普道琼斯A股, 0
中航沈飞, 600760, 0, 大飞机, 1
中航沈飞, 600760, 0, 高端装备, 1
中航沈飞, 600760, 0, 军工, 1
中航沈飞, 600760, 0, 沪股通, 0
中航沈飞, 600760, 0, MSCI概念, 0
中航沈飞, 600760, 0, 同花顺漂亮100, 0
中航沈飞, 600760, 0, 同花顺中特估100, 0
中航沈飞, 600760, 0, 无人机, 1
中航沈飞, 600760, 0, 央企国企改革, 0
中航沈飞, 600760, 0, 中字头股票, 0
安徽合力, 600761, 0, 电子商务, 0
安徽合力, 600761, 0, 高端装备, 1
安徽合力, 600761, 0, 沪股通, 0
安徽合力, 600761, 0, 新能源汽车, 1
通策医疗, 600763, 0, 标普道琼斯A股, 0
通策医疗, 600763, 0, 辅助生殖, 0
通策医疗, 600763, 0, 沪股通, 0
通策医疗, 600763, 0, 民营医院, 0
通策医疗, 600763, 0, MSCI概念, 0
通策医疗, 600763, 0, 牙科医疗, 0
通策医疗, 600763, 0, 医美概念, 0
中国海防, 600764, 0, 风电, 0
中国海防, 600764, 0, 军工, 1
中国海防, 600764, 0, 国企改革, 0
中国海防, 600764, 0, 毫米波雷达, 1
中国海防, 600764, 0, 沪股通, 0
中国海防, 600764, 0, 集成电路概念, 1
中国海防, 600764, 0, 天然气, 0
中国海防, 600764, 0, 卫星导航, 1
中国海防, 600764, 0, 雄安新区, 1
中国海防, 600764, 0, 新能源汽车, 1
中国海防, 600764, 0, 芯片概念, 1
中国海防, 600764, 0, 央企国企改革, 0
中国海防, 600764, 0, 智能交通, 1
中国海防, 600764, 0, 中字头股票, 0
中航重机, 600765, 0, 标普道琼斯A股, 0
中航重机, 600765, 0, 成飞概念, 1
中航重机, 600765, 0, 大飞机, 1
中航重机, 600765, 0, 高端装备, 1
中航重机, 600765, 0, 军工, 1
中航重机, 600765, 0, 航空发动机, 1
中航重机, 600765, 0, 国产航母, 1
中航重机, 600765, 0, 军民融合, 1
中航重机, 600765, 0, MSCI概念, 0
中航重机, 600765, 0, 央企国企改革, 0
中航重机, 600765, 0, 中字头股票, 0
宁波富邦, 600768, 20, 共同富裕示范区, 1
综艺股份, 600770, 0, 参股新三板, 1
综艺股份, 600770, 0, 创投, 1
综艺股份, 600770, 0, 电子商务, 0
综艺股份, 600770, 0, 光伏概念, 1
综艺股份, 600770, 0, 沪股通, 0
综艺股份, 600770, 0, 汽车芯片, 1
综艺股份, 600770, 0, 人工智能, 1
综艺股份, 600770, 0, 芯片概念, 1
综艺股份, 600770, 0, 云计算, 1
广誉远, 600771, 0, 阿尔茨海默概念, 0
广誉远, 600771, 0, 白酒概念, 0
广誉远, 600771, 0, 国企改革, 0
广誉远, 600771, 0, 互联网医疗, 1
广誉远, 600771, 0, 沪股通, 0
广誉远, 600771, 0, 健康中国, 0
广誉远, 600771, 0, 融资融券, 1
广誉远, 600771, 0, 新零售, 0
西藏城投, 600773, 0, 锂电池, 1
西藏城投, 600773, 0, 上海国企改革, 0
西藏城投, 600773, 0, 盐湖提锂, 1
汉商集团, 600774, 0, 创新药, 0
汉商集团, 600774, 0, 三胎概念, 0
汉商集团, 600774, 0, 辅助生殖, 0
汉商集团, 600774, 0, 健康中国, 0
汉商集团, 600774, 0, 流感, 0
汉商集团, 600774, 0, 新材料概念, 1
汉商集团, 600774, 0, 新零售, 0
汉商集团, 600774, 0, 医疗器械概念, 0
汉商集团, 600774, 0, 幽门螺杆菌概念, 0
南京熊猫, 600775, 0, 标普道琼斯A股, 0
南京熊猫, 600775, 0, 工业4.0, 1
南京熊猫, 600775, 0, 军工, 1
南京熊猫, 600775, 0, 国企改革, 0
南京熊猫, 600775, 0, 沪股通, 0
南京熊猫, 600775, 0, 机器人概念, 1
南京熊猫, 600775, 0, 融资融券, 1
南京熊猫, 600775, 0, 卫星导航, 1
南京熊猫, 600775, 0, 无人机, 1
南京熊猫, 600775, 0, 新型工业化, 2
南京熊猫, 600775, 0, 央企国企改革, 0
南京熊猫, 600775, 0, 智慧城市, 1
南京熊猫, 600775, 0, 智能交通, 1
东方通信, 600776, 0, 国企改革, 0
东方通信, 600776, 0, 杭州亚运会, 1
东方通信, 600776, 0, 华为概念, 1
东方通信, 600776, 0, 沪股通, 0
东方通信, 600776, 0, 机器人概念, 1
东方通信, 600776, 0, 融资融券, 1
东方通信, 600776, 0, 信创, 1
东方通信, 600776, 0, 央企国企改革, 0
东方通信, 600776, 0, 5G, 1
*ST新潮, 600777, 0, 标普道琼斯A股, 0
*ST新潮, 600777, 0, 俄乌冲突概念, 0
*ST新潮, 600777, 0, 沪股通, 0
*ST新潮, 600777, 0, 融资融券, 1
*ST新潮, 600777, 0, 天然气, 0
友好集团, 600778, 0, 壳资源, 0
友好集团, 600778, 0, 免税店, 1
友好集团, 600778, 0, 新疆振兴, 0
友好集团, 600778, 0, 新零售, 0
友好集团, 600778, 0, 一带一路, 0
水井坊, 600779, 0, 白酒概念, 0
水井坊, 600779, 0, 标普道琼斯A股, 0
水井坊, 600779, 0, 沪股通, 0
水井坊, 600779, 0, MSCI概念, 0
通宝能源, 600780, 0, 国企改革, 0
通宝能源, 600780, 0, 沪股通, 0
通宝能源, 600780, 0, 证金持股, 0
新钢股份, 600782, 0, 标普道琼斯A股, 0
新钢股份, 600782, 0, 分拆上市意愿, 0
新钢股份, 600782, 0, 国企改革, 0
新钢股份, 600782, 0, 沪股通, 0
新钢股份, 600782, 0, 无人机, 1
新钢股份, 600782, 0, 央企国企改革, 0
鲁银投资, 600784, 0, 创投, 1
鲁银投资, 600784, 0, 储能, 1
鲁银投资, 600784, 0, 光伏概念, 1
鲁银投资, 600784, 0, 国企改革, 0
鲁银投资, 600784, 0, 专精特新, 1
新华百货, 600785, 0, 新零售, 0
新华百货, 600785, 0, 智能物流, 2
中储股份, 600787, 0, 标普道琼斯A股, 0
中储股份, 600787, 0, 国企改革, 0
中储股份, 600787, 0, 沪股通, 0
中储股份, 600787, 0, 京津冀一体化, 1
中储股份, 600787, 0, 冷链物流, 0
中储股份, 600787, 0, 统一大市场, 0
中储股份, 600787, 0, 物联网, 1
中储股份, 600787, 0, 央企国企改革, 0
中储股份, 600787, 0, 一带一路, 0
中储股份, 600787, 0, 智能物流, 2
中储股份, 600787, 0, 中俄贸易概念, 0
中储股份, 600787, 0, 中字头股票, 0
常润股份, 603201, 0, 比亚迪概念, 1
常润股份, 603201, 0, 跨境电商, 0
常润股份, 603201, 0, 新能源汽车, 1
常润股份, 603201, 0, 专精特新, 1
快克智能, 603203, 0, 比亚迪概念, 1
快克智能, 603203, 0, 宁德时代概念, 1
快克智能, 603203, 0, 富士康概念, 1
快克智能, 603203, 0, 高端装备, 1
快克智能, 603203, 0, 工业互联网, 1
快克智能, 603203, 0, 机器人概念, 1
快克智能, 603203, 0, 机器视觉, 1
快克智能, 603203, 0, OLED, 1
快克智能, 603203, 0, 苹果概念, 1
快克智能, 603203, 0, 新能源汽车, 1
快克智能, 603203, 0, 智能穿戴, 1
快克智能, 603203, 0, 专精特新, 1
嘉环科技, 603206, 0, 充电桩, 1
嘉环科技, 603206, 0, 工业互联网, 1
嘉环科技, 603206, 0, 国产软件, 1
嘉环科技, 603206, 0, 鸿蒙概念, 1
嘉环科技, 603206, 0, 华为概念, 1
嘉环科技, 603206, 0, 数据中心, 1
嘉环科技, 603206, 0, 数字经济, 1
嘉环科技, 603206, 0, 物联网, 1
嘉环科技, 603206, 0, 新型工业化, 2
嘉环科技, 603206, 0, 智慧城市, 1
嘉环科技, 603206, 0, 智慧灯杆, 1
嘉环科技, 603206, 0, 智慧政务, 1
嘉环科技, 603206, 0, 智能交通, 1
嘉环科技, 603206, 0, 职业教育, 1
嘉环科技, 603206, 0, 5G, 1
江山欧派, 603208, 20, 共同富裕示范区, 1
江山欧派, 603208, 20, 沪股通, 0
兴通股份, 603209, 0, 沪股通, 0
晋拓股份, 603211, 0, 比亚迪概念, 1
晋拓股份, 603211, 0, 长三角一体化, 0
晋拓股份, 603211, 0, 毫米波雷达, 1
晋拓股份, 603211, 0, 机器人概念, 1
晋拓股份, 603211, 0, 特斯拉, 1
晋拓股份, 603211, 0, 新能源汽车, 1
晋拓股份, 603211, 0, 智能家居, 1
晋拓股份, 603211, 0, 专精特新, 1
赛伍技术, 603212, 0, BC电池, 1
赛伍技术, 603212, 0, 比亚迪概念, 1
赛伍技术, 603212, 0, 宁德时代概念, 1
赛伍技术, 603212, 0, 长三角一体化, 0
赛伍技术, 603212, 0, 锂电池, 1
赛伍技术, 603212, 0, 钙钛矿电池, 1
赛伍技术, 603212, 0, 高铁, 1
赛伍技术, 603212, 0, 光伏概念, 1
赛伍技术, 603212, 0, 集成电路概念, 1
赛伍技术, 603212, 0, MiniLED, 1
赛伍技术, 603212, 0, OLED, 1
赛伍技术, 603212, 0, POE胶膜, 0
赛伍技术, 603212, 0, 特斯拉, 1
赛伍技术, 603212, 0, TOPCON电池, 0
赛伍技术, 603212, 0, 无线耳机, 1
赛伍技术, 603212, 0, 消费电子概念, 1
赛伍技术, 603212, 0, 新材料概念, 1
赛伍技术, 603212, 0, 新能源汽车, 1
赛伍技术, 603212, 0, 芯片概念, 1
镇洋发展, 603213, 0, 共同富裕示范区, 1
镇洋发展, 603213, 0, 国企改革, 0
镇洋发展, 603213, 0, 沪股通, 0
镇洋发展, 603213, 0, 消毒剂, 0
爱婴室, 603214, 0, 电子商务, 0
爱婴室, 603214, 0, 三胎概念, 0
爱婴室, 603214, 0, 腾讯概念, 1
爱婴室, 603214, 0, 新零售, 0
比依股份, 603215, 0, 电子商务, 0
比依股份, 603215, 0, 家用电器, 0
梦天家居, 603216, 20, 参股银行, 0
梦天家居, 603216, 20, 电子商务, 0
梦天家居, 603216, 20, 恒大概念, 1
富佳股份, 603219, 0, 储能, 1
富佳股份, 603219, 0, 共同富裕示范区, 1
富佳股份, 603219, 0, 机器人概念, 1
富佳股份, 603219, 0, PCB概念, 1
富佳股份, 603219, 0, 小米概念, 1
富佳股份, 603219, 0, 智能穿戴, 1
富佳股份, 603219, 0, 智能家居, 1
中贝通信, 603220, 0, 标普道琼斯A股, 0
中贝通信, 603220, 0, 储能, 1
中贝通信, 603220, 0, 锂电池, 1
中贝通信, 603220, 0, 东数西算（算力）, 1
中贝通信, 603220, 0, 光伏概念, 1
中贝通信, 603220, 0, 华为概念, 1
中贝通信, 603220, 0, 融资融券, 1
中贝通信, 603220, 0, 一带一路, 0
中贝通信, 603220, 0, 云计算, 1
中贝通信, 603220, 0, 智慧城市, 1
中贝通信, 603220, 0, 5G, 1
济民健康, 603222, 0, 沪股通, 0
济民健康, 603222, 0, 抗原检测, 0
济民健康, 603222, 0, 民营医院, 0
济民健康, 603222, 0, 医美概念, 0
济民健康, 603222, 0, 医疗器械概念, 0
济民健康, 603222, 0, 幽门螺杆菌概念, 0
恒通股份, 603223, 0, 沪股通, 0
恒通股份, 603223, 0, 节能环保, 1
恒通股份, 603223, 0, 天然气, 0
新凤鸣, 603225, 240, 标普道琼斯A股, 0
新凤鸣, 603225, 240, 长三角一体化, 0
新凤鸣, 603225, 240, 沪股通, 0
新凤鸣, 603225, 240, 新材料概念, 1
菲林格尔, 603226, 20, 新零售, 0
雪峰科技, 603227, 0, 国企改革, 0
雪峰科技, 603227, 0, 化肥, 0
雪峰科技, 603227, 0, 沪股通, 0
雪峰科技, 603227, 0, 天然气, 0
雪峰科技, 603227, 0, 新疆振兴, 0
景旺电子, 603228, 0, 标普道琼斯A股, 0
景旺电子, 603228, 0, 共封装光学（CPO）, 1
景旺电子, 603228, 0, 毫米波雷达, 1
景旺电子, 603228, 0, 华为概念, 1
景旺电子, 603228, 0, OLED, 1
景旺电子, 603228, 0, PCB概念, 1
景旺电子, 603228, 0, 汽车电子, 1
景旺电子, 603228, 0, 柔性屏, 1
景旺电子, 603228, 0, 特斯拉, 1
景旺电子, 603228, 0, 卫星导航, 1
景旺电子, 603228, 0, 无人驾驶, 1
景旺电子, 603228, 0, 英伟达概念, 1
景旺电子, 603228, 0, 5G, 1
奥翔药业, 603229, 0, 肝炎概念, 0
奥翔药业, 603229, 0, 沪股通, 0
奥翔药业, 603229, 0, 生物医药, 1
奥翔药业, 603229, 0, 新冠特效药, 0
内蒙新华, 603230, 0, 国企改革, 0
内蒙新华, 603230, 0, 沪股通, 0
内蒙新华, 603230, 0, 文化传媒, 1
格尔软件, 603232, 0, 百度概念, 1
格尔软件, 603232, 0, 车联网, 1
格尔软件, 603232, 0, 大数据, 1
格尔软件, 603232, 0, 国产软件, 1
格尔软件, 603232, 0, 军工, 1
格尔软件, 603232, 0, 区块链, 1
格尔软件, 603232, 0, 信创, 1
格尔软件, 603232, 0, 芯片概念, 1
格尔软件, 603232, 0, 网络安全, 1
大参林, 603233, 0, 标普道琼斯A股, 0
大参林, 603233, 0, 沪股通, 0
大参林, 603233, 0, MSCI概念, 0
大参林, 603233, 0, 融资融券, 1
大参林, 603233, 0, 医药电商, 0
移远通信, 603236, 0, 边缘计算, 1
移远通信, 603236, 0, 车联网, 1
移远通信, 603236, 0, 储能, 1
移远通信, 603236, 0, 电子商务, 0
移远通信, 603236, 0, 电力物联网, 1
移远通信, 603236, 0, 沪股通, 0
移远通信, 603236, 0, 机器人概念, 1
移远通信, 603236, 0, 机器视觉, 1
移远通信, 603236, 0, 汽车电子, 1
移远通信, 603236, 0, 物联网, 1
移远通信, 603236, 0, 无人驾驶, 1
移远通信, 603236, 0, 星闪概念, 1
移远通信, 603236, 0, 智慧城市, 1
移远通信, 603236, 0, 智能电网, 1
移远通信, 603236, 0, 智能座舱, 1
移远通信, 603236, 0, 5G, 1
移远通信, 603236, 0, 6G概念, 1
五芳斋, 603237, 0, 电子商务, 0
五芳斋, 603237, 0, 新零售, 0
五芳斋, 603237, 0, 预制菜, 0
诺邦股份, 603238, 0, 电子商务, 0
诺邦股份, 603238, 0, 三胎概念, 0
诺邦股份, 603238, 0, 三季报预增, 1
鼎际得, 603255, 0, 沪股通, 0
鼎际得, 603255, 0, 新材料概念, 1
宏和科技, 603256, 0, 华为概念, 1
宏和科技, 603256, 0, 苹果概念, 1
宏和科技, 603256, 0, 消费电子概念, 1
宏和科技, 603256, 0, 智能制造, 1
宏和科技, 603256, 0, 专精特新, 1
宏和科技, 603256, 0, 5G, 1
电魂网络, 603258, 0, 创投, 1
电魂网络, 603258, 0, 电子竞技, 1
电魂网络, 603258, 0, 杭州亚运会, 1
电魂网络, 603258, 0, 网络游戏, 1
电魂网络, 603258, 0, 虚拟现实, 1
药明康德, 603259, 0, 标普道琼斯A股, 0
药明康德, 603259, 0, 创新药, 0
药明康德, 603259, 0, 沪股通, 0
药明康德, 603259, 0, 基因测序, 0
药明康德, 603259, 0, MSCI概念, 0
药明康德, 603259, 0, 同花顺漂亮100, 0
合盛硅业, 603260, 0, 标普道琼斯A股, 0
合盛硅业, 603260, 0, 长三角一体化, 0
合盛硅业, 603260, 0, 硅能源, 1
合盛硅业, 603260, 0, MSCI概念, 0
合盛硅业, 603260, 0, 新材料概念, 1
合盛硅业, 603260, 0, 有机硅概念, 1
*ST立航, 603261, 0, 高端装备, 1
*ST立航, 603261, 0, 军工, 1
*ST立航, 603261, 0, 军民融合, 1
*ST立航, 603261, 0, 无人机, 1
*ST立航, 603261, 0, 智能制造, 1
天龙股份, 603266, 0, 新能源汽车, 1
鸿远电子, 603267, 0, 军工, 1
鸿远电子, 603267, 0, MSCI概念, 0
鸿远电子, 603267, 0, 汽车电子, 1
鸿远电子, 603267, 0, 专精特新, 1
*ST松发, 603268, 20, 储能, 1
*ST松发, 603268, 20, 在线教育, 1
金帝股份, 603270, 0, 风电, 0
金帝股份, 603270, 0, 新股与次新股, 1
金帝股份, 603270, 0, 新能源汽车, 1
金帝股份, 603270, 0, 专精特新, 1
金帝股份, 603270, 0, 注册制次新股, 1
凯尔达, 688255, 0, 比亚迪概念, 1
凯尔达, 688255, 0, 机器人概念, 1
寒武纪-U, 688256, 0, 阿里巴巴概念, 1
寒武纪-U, 688256, 0, 边缘计算, 1
寒武纪-U, 688256, 0, 东数西算（算力）, 1
寒武纪-U, 688256, 0, 国产操作系统, 1
寒武纪-U, 688256, 0, MSCI概念, 0
寒武纪-U, 688256, 0, 人工智能, 1
寒武纪-U, 688256, 0, 先进封装, 1
寒武纪-U, 688256, 0, 芯片概念, 1
新锐股份, 688257, 0, 专精特新, 1
卓易信息, 688258, 0, 国产软件, 1
卓易信息, 688258, 0, 华为概念, 1
卓易信息, 688258, 0, 华为鲲鹏, 1
卓易信息, 688258, 0, 华为欧拉, 1
卓易信息, 688258, 0, 物联网, 1
卓易信息, 688258, 0, 云计算, 1
创耀科技, 688259, 0, 电力物联网, 1
创耀科技, 688259, 0, 星闪概念, 1
创耀科技, 688259, 0, 芯片概念, 1
创耀科技, 688259, 0, 智能电网, 1
昀冢科技, 688260, 20, 华为概念, 1
昀冢科技, 688260, 20, 汽车电子, 1
昀冢科技, 688260, 20, 消费电子概念, 1
东微半导, 688261, 0, 比亚迪概念, 1
东微半导, 688261, 0, 充电桩, 1
东微半导, 688261, 0, 储能, 1
东微半导, 688261, 0, 华为概念, 1
国芯科技, 688262, 0, 边缘计算, 1
国芯科技, 688262, 0, 比亚迪概念, 1
国芯科技, 688262, 0, 存储芯片, 1
国芯科技, 688262, 0, 国家大基金持股, 0
国芯科技, 688262, 0, 电子身份证, 1
国芯科技, 688262, 0, 东数西算（算力）, 1
国芯科技, 688262, 0, 量子科技, 1
国芯科技, 688262, 0, 汽车电子, 1
国芯科技, 688262, 0, 汽车芯片, 1
国芯科技, 688262, 0, 数字货币, 1
国芯科技, 688262, 0, MCU芯片, 1
国芯科技, 688262, 0, 先进封装, 1
国芯科技, 688262, 0, 信创, 1
国芯科技, 688262, 0, 星闪概念, 1
国芯科技, 688262, 0, 芯片概念, 1
泽璟制药-U, 688266, 0, 创新药, 0
泽璟制药-U, 688266, 0, 沪股通, 0
中触媒, 688267, 0, 环氧丙烷, 0
中触媒, 688267, 0, 沪股通, 0
中触媒, 688267, 0, 新材料概念, 1
华特气体, 688268, 20, 俄乌冲突概念, 0
华特气体, 688268, 20, 沪股通, 0
华特气体, 688268, 20, 集成电路概念, 1
华特气体, 688268, 20, 氢能源, 0
华特气体, 688268, 20, 专精特新, 1
凯立新材, 688269, 20, 金属回收, 1
凯立新材, 688269, 20, 专精特新, 1
臻镭科技, 688270, 0, 军工, 1
臻镭科技, 688270, 0, 集成电路概念, 1
臻镭科技, 688270, 0, 军民融合, 1
臻镭科技, 688270, 0, 卫星导航, 1
臻镭科技, 688270, 0, 无人机, 1
臻镭科技, 688270, 0, 芯片概念, 1
联影医疗, 688271, 0, 沪股通, 0
联影医疗, 688271, 0, 融资融券, 1
联影医疗, 688271, 0, 医疗器械概念, 0
联影医疗, 688271, 0, 智能医疗, 1
富吉瑞, 688272, 0, 军工, 1
富吉瑞, 688272, 0, ST板块, 0
麦澜德, 688273, 0, 三胎概念, 0
麦澜德, 688273, 0, 辅助生殖, 0
麦澜德, 688273, 0, 抗原检测, 0
麦澜德, 688273, 0, 融资融券, 1
麦澜德, 688273, 0, 专精特新, 1
百克生物, 688276, 0, 国企改革, 0
百克生物, 688276, 0, 沪股通, 0
百克生物, 688276, 0, 生物疫苗, 0
天智航-U, 688277, 0, 沪股通, 0
天智航-U, 688277, 0, 机器人概念, 1
天智航-U, 688277, 0, 医疗器械概念, 0
天智航-U, 688277, 0, 专精特新, 1
特宝生物, 688278, 0, 创新药, 0
特宝生物, 688278, 0, 肝炎概念, 0
特宝生物, 688278, 0, 沪股通, 0
特宝生物, 688278, 0, 生物医药, 1
特宝生物, 688278, 0, 三季报预增, 1
峰岹科技, 688279, 0, 新能源汽车, 1
峰岹科技, 688279, 0, 芯片概念, 1
精进电动-UW, 688280, 0, 比亚迪概念, 1
精进电动-UW, 688280, 0, 减速器, 2
精进电动-UW, 688280, 0, 无人驾驶, 1
精进电动-UW, 688280, 0, 新能源汽车, 1
精进电动-UW, 688280, 0, 专精特新, 1
华秦科技, 688281, 120, 军工, 1
华秦科技, 688281, 120, 新材料概念, 1
理工导航, 688282, 60, 军工, 1
理工导航, 688282, 60, 卫星导航, 1
理工导航, 688282, 60, 无人驾驶, 1
坤恒顺维, 688283, 0, 军工, 1
坤恒顺维, 688283, 0, 专精特新, 1
坤恒顺维, 688283, 0, 5G, 1
高铁电气, 688285, 0, 高铁, 1
高铁电气, 688285, 0, 国企改革, 0
高铁电气, 688285, 0, 新能源汽车, 1
高铁电气, 688285, 0, 央企国企改革, 0
高铁电气, 688285, 0, 一带一路, 0
敏芯股份, 688286, 0, 传感器, 1
敏芯股份, 688286, 0, 集成电路概念, 1
敏芯股份, 688286, 0, 无线耳机, 1
敏芯股份, 688286, 0, 消费电子概念, 1
敏芯股份, 688286, 0, 芯片概念, 1
敏芯股份, 688286, 0, 新型烟草, 1
敏芯股份, 688286, 0, 中芯国际概念, 1
敏芯股份, 688286, 0, 专精特新, 1
*ST观典, 688287, 0, 大数据, 1
*ST观典, 688287, 0, 军工, 1
*ST观典, 688287, 0, 人工智能, 1
*ST观典, 688287, 0, 无人机, 1
鸿泉物联, 688288, 0, 车联网, 1
鸿泉物联, 688288, 0, EDR概念, 1
鸿泉物联, 688288, 0, 人工智能, 1
鸿泉物联, 688288, 0, 数据要素, 1
鸿泉物联, 688288, 0, 胎压监测, 1
鸿泉物联, 688288, 0, 星闪概念, 1
鸿泉物联, 688288, 0, 智慧城市, 1
圣湘生物, 688289, 20, 肝炎概念, 0
圣湘生物, 688289, 20, 猴痘概念, 0
圣湘生物, 688289, 20, 沪股通, 0
圣湘生物, 688289, 20, 抗原检测, 0
圣湘生物, 688289, 20, 流感, 0
圣湘生物, 688289, 20, 融资融券, 1
圣湘生物, 688289, 20, 生物医药, 1
圣湘生物, 688289, 20, 专精特新, 1
景业智能, 688290, 0, 军工, 1
景业智能, 688290, 0, 核电, 0
景业智能, 688290, 0, 机器人概念, 1
景业智能, 688290, 0, 专精特新, 1
金橙子, 688291, 0, 工业4.0, 1
金橙子, 688291, 0, 工业互联网, 1
金橙子, 688291, 0, 机器视觉, 1
金橙子, 688291, 0, 专精特新, 1
金橙子, 688291, 0, 3D打印, 1
浩瀚深度, 688292, 0, 华为鲲鹏, 1
浩瀚深度, 688292, 0, 数据要素, 1
浩瀚深度, 688292, 0, 网络安全, 1
浩瀚深度, 688292, 0, 5G, 1
奥浦迈, 688293, 0, 重组蛋白, 1
奥浦迈, 688293, 0, 沪股通, 0
中复神鹰, 688295, 0, 氢能源, 0
中复神鹰, 688295, 0, 碳纤维, 1
中复神鹰, 688295, 0, 央企国企改革, 0
中复神鹰, 688295, 0, 中字头股票, 0
中复神鹰, 688295, 0, 专精特新, 1
和达科技, 688296, 0, 地下管网, 1
和达科技, 688296, 0, 人工智能, 1
和达科技, 688296, 0, 物联网, 1
和达科技, 688296, 0, 污水处理, 0
和达科技, 688296, 0, 专精特新, 1
中无人机, 688297, 0, 军工, 1
中无人机, 688297, 0, 国企改革, 0
中无人机, 688297, 0, 沪股通, 0
中无人机, 688297, 0, 无人机, 1
中无人机, 688297, 0, 央企国企改革, 0
中无人机, 688297, 0, 中字头股票, 0
东方生物, 688298, 0, 肝炎概念, 0
东方生物, 688298, 0, 猴痘概念, 0
东方生物, 688298, 0, 抗原检测, 0
东方生物, 688298, 0, 流感, 0
东方生物, 688298, 0, 医疗器械概念, 0
长阳科技, 688299, 0, 华为概念, 1
长阳科技, 688299, 0, MiniLED, 1
长阳科技, 688299, 0, 新材料概念, 1
长阳科技, 688299, 0, 专精特新, 1
联瑞新材, 688300, 0, 先进封装, 1
联瑞新材, 688300, 0, 专精特新, 1
奕瑞科技, 688301, 20, 沪股通, 0
奕瑞科技, 688301, 20, 牙科医疗, 0
奕瑞科技, 688301, 20, 医疗器械概念, 0
奕瑞科技, 688301, 20, 专精特新, 1
海创药业-U, 688302, 20, 创新药, 0
海创药业-U, 688302, 20, 沪股通, 0
海创药业-U, 688302, 20, 融资融券, 1
海创药业-U, 688302, 20, 生物医药, 1
大全能源, 688303, 0, 光伏概念, 1
大全能源, 688303, 0, 硅能源, 1
科德数控, 688305, 0, 大飞机, 1
科德数控, 688305, 0, 高端装备, 1
科德数控, 688305, 0, 工业母机, 2
科德数控, 688305, 0, 军工, 1
科德数控, 688305, 0, 机器人概念, 1
科德数控, 688305, 0, 新型工业化, 2
科德数控, 688305, 0, 三季报预增, 1
科德数控, 688305, 0, 专精特新, 1
均普智能, 688306, 0, 共同富裕示范区, 1
均普智能, 688306, 0, 工业4.0, 1
均普智能, 688306, 0, 华为汽车, 1
均普智能, 688306, 0, 机器人概念, 1
均普智能, 688306, 0, 汽车电子, 1
均普智能, 688306, 0, 汽车热管理, 1
均普智能, 688306, 0, 无人驾驶, 1
均普智能, 688306, 0, 新能源汽车, 1
均普智能, 688306, 0, 新型工业化, 2
均普智能, 688306, 0, 医疗器械概念, 0
均普智能, 688306, 0, 智能制造, 1
欧科亿, 688308, 0, 工业母机, 2
欧科亿, 688308, 0, 专精特新, 1
恒誉环保, 688309, 0, 固废处理, 0
恒誉环保, 688309, 0, 节能环保, 1
恒誉环保, 688309, 0, 摘帽, 1
迈得医疗, 688310, 0, 机器人概念, 1
迈得医疗, 688310, 0, 融资融券, 1
迈得医疗, 688310, 0, 医疗器械概念, 0
迈得医疗, 688310, 0, 专精特新, 1
